"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","50","1330","1520","1565","1482","1481","1749","1779","1311","1368"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","100","2660","3021","2705","2812","2849","3383","3394","2907","2945"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","150","4066","4218","3921","4579","4141","4827","4838","4332","4465"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","200","5681","5586","5346","5966","5832","6119","6434","5985","5890"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","250","7068","7296","6885","7790","7200","7525","7764","7277","7163"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","500","13756","14991","14200","14478","14686","14821","14566","14326","14364"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","600","16587","17974","16803","17689","17821","17367","17264","17423","16986"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","750","19285","19760","19539","19646","19797","19875","19829","19646","19456"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","900","19988","20710","20489","20596","20747","20825","20779","20596","20406"
"Arma de Colossus Moles","Titan Arma I","3","TitÃ¡n (Colossus)","moles","19","999","20463","21337","21116","21223","21374","21452","21406","21223","21033"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","1","0","0","38","0","159","400","451","0","0"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","5","40","40","138","120","239","480","571","40","60"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","10","140","200","298","300","339","660","691","200","220"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","25","640","700","778","740","739","1100","1191","700","600"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","50","1400","1600","1658","1560","1559","1820","1871","1380","1440"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","100","2800","3180","2858","2960","2999","3540","3571","3060","3100"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","150","4280","4440","4138","4820","4359","5060","5091","4560","4700"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","200","5980","5880","5638","6280","6139","6420","6771","6300","6200"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","250","7440","7680","7258","8200","7579","7900","8171","7660","7540"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","500","14480","15780","14958","15240","15459","15580","15331","15080","15120"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","600","17460","18920","17698","18620","18759","18260","18171","18340","17880"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","750","20300","20800","20578","20680","20839","20900","20871","20680","20480"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","900","21040","21800","21578","21680","21839","21900","21871","21680","21480"
"Arma de Colossus Titanus","Titan Arma II","3","TitÃ¡n (Colossus)","titanus","20","999","21540","22460","22238","22340","22499","22560","22531","22340","22140"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","1","38","0","0","26","0","0","0","0","0"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","5","80","42","105","152","84","84","126","42","63"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","10","185","210","273","341","189","273","252","210","231"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","25","710","735","777","803","609","735","777","735","630"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","50","1508","1680","1701","1664","1470","1491","1491","1449","1512"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","100","2978","3339","2961","3134","2982","3297","3276","3213","3255"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","150","4532","4662","4305","5087","4410","4893","4872","4788","4935"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","200","6317","6174","5880","6620","6279","6321","6636","6615","6510"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","250","7850","8064","7581","8636","7791","7875","8106","8043","7917"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","500","15242","16569","15666","16028","16065","15939","15624","15834","15876"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","600","18371","19866","18543","19577","19530","18753","18606","19257","18774"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","750","21353","21840","21567","21740","21714","21525","21441","21714","21504"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","900","22130","22890","22617","22790","22764","22575","22491","22764","22554"
"Armadura de Colossus Colossus","Titan Armadura III","4","TitÃ¡n (Colossus)","colossus","21","999","22655","23583","23310","23483","23457","23268","23184","23457","23247"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","1","19","0","0","13","0","0","0","0","0"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","5","57","38","95","127","76","76","114","38","57"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","10","152","190","247","298","171","247","228","190","209"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","25","627","665","703","716","551","665","703","665","570"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","50","1349","1520","1539","1495","1330","1349","1349","1311","1368"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","100","2679","3021","2679","2825","2698","2983","2964","2907","2945"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","150","4085","4218","3895","4592","3990","4427","4408","4332","4465"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","200","5700","5586","5320","5979","5681","5719","6004","5985","5890"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","250","7087","7296","6859","7803","7049","7125","7334","7277","7163"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","500","13775","14991","14174","14491","14535","14421","14136","14326","14364"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","600","16606","17974","16777","17702","17670","16967","16834","17423","16986"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","750","19304","19760","19513","19659","19646","19475","19399","19646","19456"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","900","20007","20710","20463","20609","20596","20425","20349","20596","20406"
"Armadura de Colossus Moles","Titan Armadura I","4","TitÃ¡n (Colossus)","moles","19","999","20482","21337","21090","21236","21223","21052","20976","21223","21033"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","1","29","0","0","19","0","0","0","0","0"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","5","69","40","100","139","80","80","120","40","60"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","10","169","200","260","319","180","260","240","200","220"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","25","669","700","740","759","580","700","740","700","600"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","50","1429","1600","1620","1579","1400","1420","1420","1380","1440"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","100","2829","3180","2820","2979","2840","3140","3120","3060","3100"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","150","4309","4440","4100","4839","4200","4660","4640","4560","4700"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","200","6009","5880","5600","6299","5980","6020","6320","6300","6200"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","250","7469","7680","7220","8219","7420","7500","7720","7660","7540"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","500","14509","15780","14920","15259","15300","15180","14880","15080","15120"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","600","17489","18920","17660","18639","18600","17860","17720","18340","17880"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","750","20329","20800","20540","20699","20680","20500","20420","20680","20480"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","900","21069","21800","21540","21699","21680","21500","21420","21680","21480"
"Armadura de Colossus Titanus","Titan Armadura II","4","TitÃ¡n (Colossus)","titanus","20","999","21569","22460","22200","22359","22340","22160","22080","22340","22140"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","1","13","0","0","9","271","0","0","0","67"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","5","55","42","105","135","355","84","126","42","130"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","10","160","210","273","324","460","273","252","210","298"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","25","685","735","777","786","880","735","777","735","697"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","50","1483","1680","1701","1647","1741","1491","1491","1449","1579"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","100","2953","3339","2961","3117","3253","3297","3276","3213","3322"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","150","4507","4662","4305","5070","4681","4893","4872","4788","5002"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","200","6292","6174","5880","6603","6550","6321","6636","6615","6577"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","250","7825","8064","7581","8619","8062","7875","8106","8043","7984"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","500","15217","16569","15666","16011","16336","15939","15624","15834","15943"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","600","18346","19866","18543","19560","19801","18753","18606","19257","18841"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","750","21328","21840","21567","21723","21985","21525","21441","21714","21571"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","900","22105","22890","22617","22773","23035","22575","22491","22764","22621"
"Botas de Colossus Colossus","Titan Botas III","9","TitÃ¡n (Colossus)","colossus","21","999","22630","23583","23310","23466","23728","23268","23184","23457","23314"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","1","7","0","0","5","246","0","0","0","45"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","5","45","38","95","119","322","76","114","38","102"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","10","140","190","247","290","417","247","228","190","254"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","25","615","665","703","708","797","665","703","665","615"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","50","1337","1520","1539","1487","1576","1349","1349","1311","1413"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","100","2667","3021","2679","2817","2944","2983","2964","2907","2990"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","150","4073","4218","3895","4584","4236","4427","4408","4332","4510"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","200","5688","5586","5320","5971","5927","5719","6004","5985","5935"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","250","7075","7296","6859","7795","7295","7125","7334","7277","7208"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","500","13763","14991","14174","14483","14781","14421","14136","14326","14409"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","600","16594","17974","16777","17694","17916","16967","16834","17423","17031"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","750","19292","19760","19513","19651","19892","19475","19399","19646","19501"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","900","19995","20710","20463","20601","20842","20425","20349","20596","20451"
"Botas de Colossus Moles","Titan Botas I","9","TitÃ¡n (Colossus)","moles","19","999","20470","21337","21090","21228","21469","21052","20976","21223","21078"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","1","10","0","0","7","259","0","0","0","56"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","5","50","40","100","127","339","80","120","40","116"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","10","150","200","260","307","439","260","240","200","276"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","25","650","700","740","747","839","700","740","700","656"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","50","1410","1600","1620","1567","1659","1420","1420","1380","1496"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","100","2810","3180","2820","2967","3099","3140","3120","3060","3156"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","150","4290","4440","4100","4827","4459","4660","4640","4560","4756"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","200","5990","5880","5600","6287","6239","6020","6320","6300","6256"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","250","7450","7680","7220","8207","7679","7500","7720","7660","7596"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","500","14490","15780","14920","15247","15559","15180","14880","15080","15176"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","600","17470","18920","17660","18627","18859","17860","17720","18340","17936"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","750","20310","20800","20540","20687","20939","20500","20420","20680","20536"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","900","21050","21800","21540","21687","21939","21500","21420","21680","21536"
"Botas de Colossus Titanus","Titan Botas II","9","TitÃ¡n (Colossus)","titanus","20","999","21550","22460","22200","22347","22599","22160","22080","22340","22196"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","1","19","0","0","13","0","0","0","0","84"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","5","61","42","105","139","84","84","126","42","147"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","10","166","210","273","328","189","273","252","210","315"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","25","691","735","777","790","609","735","777","735","714"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","50","1489","1680","1701","1651","1470","1491","1491","1449","1596"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","100","2959","3339","2961","3121","2982","3297","3276","3213","3339"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","150","4513","4662","4305","5074","4410","4893","4872","4788","5019"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","200","6298","6174","5880","6607","6279","6321","6636","6615","6594"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","250","7831","8064","7581","8623","7791","7875","8106","8043","8001"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","500","15223","16569","15666","16015","16065","15939","15624","15834","15960"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","600","18352","19866","18543","19564","19530","18753","18606","19257","18858"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","750","21334","21840","21567","21727","21714","21525","21441","21714","21588"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","900","22111","22890","22617","22777","22764","22575","22491","22764","22638"
"Casco de Colossus Colossus","Titan Casco III","1","TitÃ¡n (Colossus)","colossus","21","999","22636","23583","23310","23470","23457","23268","23184","23457","23331"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","1","10","0","0","7","0","0","0","0","56"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","5","48","38","95","121","76","76","114","38","113"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","10","143","190","247","292","171","247","228","190","265"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","25","618","665","703","710","551","665","703","665","626"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","50","1340","1520","1539","1489","1330","1349","1349","1311","1424"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","100","2670","3021","2679","2819","2698","2983","2964","2907","3001"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","150","4076","4218","3895","4586","3990","4427","4408","4332","4521"
"Casco de Colossus Moles","Titan Casco I","1","TitÃ¡n (Colossus)","moles","19","200","5691","5586","5320","5973","5681","5719","6004","5985","5946"
