"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","5","50","111","127","150","100","190","408","456","209"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","10","175","311","327","375","225","415","558","656","409"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","25","800","936","927","925","725","965","1183","1281","884"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","50","1750","2061","2027","1950","1750","1865","2033","2131","1934"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","100","3500","4036","3527","3700","3550","4015","4158","4231","4009"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","150","5350","5611","5127","6025","5250","5915","6058","6106","6009"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","200","7475","7411","7002","7850","7475","7615","8158","8281","7884"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","250","9300","9661","9027","10250","9275","9465","9908","9981","9559"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","500","18100","19786","18652","19050","19125","19065","18858","19256","19034"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","600","21825","23711","22077","23275","23250","22415","22408","23331","22484"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","750","25375","26061","25677","25850","25850","25715","25783","26256","25734"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","900","26300","27311","26927","27100","27100","26965","27033","27506","26984"
"Anillo de Infernum Limbus","Abismo Anillo I","8","Abismo (Infernum)","limbus","25","999","26925","28136","27752","27925","27925","27790","27858","28331","27809"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","1","0","0","1","0","217","577","602","0","0"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","5","54","54","136","162","325","685","764","54","81"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","10","189","270","352","405","460","928","926","270","297"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","25","864","945","1000","999","1000","1522","1601","945","810"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","50","1890","2160","2188","2106","2107","2494","2519","1863","1944"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","100","3780","4293","3808","3996","4051","4816","4814","4131","4185"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","150","5778","5994","5536","6507","5887","6868","6866","6156","6345"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","200","8073","7938","7561","8478","8290","8704","9134","8505","8370"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","250","10044","10368","9748","11070","10234","10702","11024","10341","10179"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","500","19548","21303","20143","20574","20872","21070","20690","20358","20412"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","600","23571","25542","23842","25137","25327","24688","24524","24759","24138"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","750","27405","28080","27730","27918","28135","28252","28169","27918","27648"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","900","28404","29430","29080","29268","29485","29602","29519","29268","28998"
"Arma de Infernum Abyssus","Abismo Arma III","3","Abismo (Infernum)","abyssus","27","999","29079","30321","29971","30159","30376","30493","30410","30159","29889"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","1","0","0","1","0","209","577","580","0","0"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","5","52","52","131","156","313","681","736","52","78"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","10","182","260","339","390","443","915","892","260","286"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","25","832","910","963","962","963","1487","1542","910","780"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","50","1820","2080","2107","2028","2029","2423","2426","1794","1872"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","100","3640","4134","3667","3848","3901","4659","4636","3978","4030"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","150","5564","5772","5331","6266","5669","6635","6612","5928","6110"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","200","7774","7644","7281","8164","7983","8403","8796","8190","8060"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","250","9672","9984","9387","10660","9855","10327","10616","9958","9802"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","500","18824","20514","19397","19812","20099","20311","19924","19604","19656"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","600","22698","24596","22959","24206","24389","23795","23616","23842","23244"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","750","26390","27040","26703","26884","27093","27227","27126","26884","26624"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","900","27352","28340","28003","28184","28393","28527","28426","28184","27924"
"Arma de Infernum Inferus","Abismo Arma II","3","Abismo (Infernum)","inferus","26","999","28002","29198","28861","29042","29251","29385","29284","29042","28782"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","1","0","0","1","0","200","533","559","0","0"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","5","50","50","126","150","300","633","709","50","75"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","10","175","250","326","375","425","858","859","250","275"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","25","800","875","926","925","925","1408","1484","875","750"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","50","1750","2000","2026","1950","1950","2308","2334","1725","1800"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","100","3500","3975","3526","3700","3750","4458","4459","3825","3875"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","150","5350","5550","5126","6025","5450","6358","6359","5700","5875"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","200","7475","7350","7001","7850","7675","8058","8459","7875","7750"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","250","9300","9600","9026","10250","9475","9908","10209","9575","9425"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","500","18100","19725","18651","19050","19325","19508","19159","18850","18900"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","600","21825","23650","22076","23275","23450","22858","22709","22925","22350"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","750","25375","26000","25676","25850","26050","26158","26084","25850","25600"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","900","26300","27250","26926","27100","27300","27408","27334","27100","26850"
"Arma de Infernum Limbus","Abismo Arma I","3","Abismo (Infernum)","limbus","25","999","26925","28075","27751","27925","28125","28233","28159","27925","27675"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","1","4","0","0","1","0","0","0","0","0"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","5","58","54","135","163","108","108","162","54","81"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","10","193","270","351","406","243","351","324","270","297"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","25","868","945","999","1000","783","945","999","945","810"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","50","1894","2160","2187","2107","1890","1917","1917","1863","1944"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","100","3784","4293","3807","3997","3834","4239","4212","4131","4185"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","150","5782","5994","5535","6508","5670","6291","6264","6156","6345"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","200","8077","7938","7560","8479","8073","8127","8532","8505","8370"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","250","10048","10368","9747","11071","10017","10125","10422","10341","10179"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","500","19552","21303","20142","20575","20655","20493","20088","20358","20412"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","600","23575","25542","23841","25138","25110","24111","23922","24759","24138"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","750","27409","28080","27729","27919","27918","27675","27567","27918","27648"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","900","28408","29430","29079","29269","29268","29025","28917","29268","28998"
"Armadura de Infernum Abyssus","Abismo Armadura III","4","Abismo (Infernum)","abyssus","27","999","29083","30321","29970","30160","30159","29916","29808","30159","29889"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","1","1","0","0","1","0","0","0","0","0"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","5","53","52","130","157","104","104","156","52","78"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","10","183","260","338","391","234","338","312","260","286"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","25","833","910","962","963","754","910","962","910","780"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","50","1821","2080","2106","2029","1820","1846","1846","1794","1872"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","100","3641","4134","3666","3849","3692","4082","4056","3978","4030"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","150","5565","5772","5330","6267","5460","6058","6032","5928","6110"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","200","7775","7644","7280","8165","7774","7826","8216","8190","8060"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","250","9673","9984","9386","10661","9646","9750","10036","9958","9802"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","500","18825","20514","19396","19813","19890","19734","19344","19604","19656"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","600","22699","24596","22958","24207","24180","23218","23036","23842","23244"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","750","26391","27040","26702","26885","26884","26650","26546","26884","26624"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","900","27353","28340","28002","28185","28184","27950","27846","28184","27924"
"Armadura de Infernum Inferus","Abismo Armadura II","4","Abismo (Infernum)","inferus","26","999","28003","29198","28860","29043","29042","28808","28704","29042","28782"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","1","1","0","0","1","0","0","0","0","0"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","5","51","50","125","151","100","100","150","50","75"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","10","176","250","325","376","225","325","300","250","275"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","25","801","875","925","926","725","875","925","875","750"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","50","1751","2000","2025","1951","1750","1775","1775","1725","1800"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","100","3501","3975","3525","3701","3550","3925","3900","3825","3875"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","150","5351","5550","5125","6026","5250","5825","5800","5700","5875"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","200","7476","7350","7000","7851","7475","7525","7900","7875","7750"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","250","9301","9600","9025","10251","9275","9375","9650","9575","9425"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","500","18101","19725","18650","19051","19125","18975","18600","18850","18900"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","600","21826","23650","22075","23276","23250","22325","22150","22925","22350"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","750","25376","26000","25675","25851","25850","25625","25525","25850","25600"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","900","26301","27250","26925","27101","27100","26875","26775","27100","26850"
"Armadura de Infernum Limbus","Abismo Armadura I","4","Abismo (Infernum)","limbus","25","999","26926","28075","27750","27926","27925","27700","27600","27925","27675"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","1","112","0","0","75","346","0","0","0","267"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","5","166","54","135","237","454","108","162","54","348"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","10","301","270","351","480","589","351","324","270","564"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","25","976","945","999","1074","1129","945","999","945","1077"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","50","2002","2160","2187","2181","2236","1917","1917","1863","2211"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","100","3892","4293","3807","4071","4180","4239","4212","4131","4452"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","150","5890","5994","5535","6582","6016","6291","6264","6156","6612"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","200","8185","7938","7560","8553","8419","8127","8532","8505","8637"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","250","10156","10368","9747","11145","10363","10125","10422","10341","10446"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","500","19660","21303","20142","20649","21001","20493","20088","20358","20679"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","600","23683","25542","23841","25212","25456","24111","23922","24759","24405"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","750","27517","28080","27729","27993","28264","27675","27567","27918","27915"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","900","28516","29430","29079","29343","29614","29025","28917","29268","29265"
"Botas de Infernum Abyssus","Abismo Botas III","9","Abismo (Infernum)","abyssus","27","999","29191","30321","29970","30234","30505","29916","29808","30159","30156"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","1","84","0","0","56","334","0","0","0","222"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","5","136","52","130","212","438","104","156","52","300"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","10","266","260","338","446","568","338","312","260","508"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","25","916","910","962","1018","1088","910","962","910","1002"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","50","1904","2080","2106","2084","2154","1846","1846","1794","2094"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","100","3724","4134","3666","3904","4026","4082","4056","3978","4252"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","150","5648","5772","5330","6322","5794","6058","6032","5928","6332"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","200","7858","7644","7280","8220","8108","7826","8216","8190","8282"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","250","9756","9984","9386","10716","9980","9750","10036","9958","10024"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","500","18908","20514","19396","19868","20224","19734","19344","19604","19878"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","600","22782","24596","22958","24262","24514","23218","23036","23842","23466"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","750","26474","27040","26702","26940","27218","26650","26546","26884","26846"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","900","27436","28340","28002","28240","28518","27950","27846","28184","28146"
"Botas de Infernum Inferus","Abismo Botas II","9","Abismo (Infernum)","inferus","26","999","28086","29198","28860","29098","29376","28808","28704","29042","29004"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","1","56","0","0","38","321","0","0","0","178"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","5","106","50","125","188","421","100","150","50","253"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","10","231","250","325","413","546","325","300","250","453"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","25","856","875","925","963","1046","875","925","875","928"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","50","1806","2000","2025","1988","2071","1775","1775","1725","1978"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","100","3556","3975","3525","3738","3871","3925","3900","3825","4053"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","150","5406","5550","5125","6063","5571","5825","5800","5700","6053"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","200","7531","7350","7000","7888","7796","7525","7900","7875","7928"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","250","9356","9600","9025","10288","9596","9375","9650","9575","9603"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","500","18156","19725","18650","19088","19446","18975","18600","18850","19078"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","600","21881","23650","22075","23313","23571","22325","22150","22925","22528"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","750","25431","26000","25675","25888","26171","25625","25525","25850","25778"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","900","26356","27250","26925","27138","27421","26875","26775","27100","27028"
"Botas de Infernum Limbus","Abismo Botas I","9","Abismo (Infernum)","limbus","25","999","26981","28075","27750","27963","28246","27700","27600","27925","27853"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","1","167","0","0","112","0","0","0","0","333"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","5","221","54","135","274","108","108","162","54","414"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","10","356","270","351","517","243","351","324","270","630"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","25","1031","945","999","1111","783","945","999","945","1143"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","50","2057","2160","2187","2218","1890","1917","1917","1863","2277"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","100","3947","4293","3807","4108","3834","4239","4212","4131","4518"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","150","5945","5994","5535","6619","5670","6291","6264","6156","6678"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","200","8240","7938","7560","8590","8073","8127","8532","8505","8703"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","250","10211","10368","9747","11182","10017","10125","10422","10341","10512"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","500","19715","21303","20142","20686","20655","20493","20088","20358","20745"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","600","23738","25542","23841","25249","25110","24111","23922","24759","24471"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","750","27572","28080","27729","28030","27918","27675","27567","27918","27981"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","900","28571","29430","29079","29380","29268","29025","28917","29268","29331"
"Casco de Infernum Abyssus","Abismo Casco III","1","Abismo (Infernum)","abyssus","27","999","29246","30321","29970","30271","30159","29916","29808","30159","30222"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","1","126","0","0","84","0","0","0","0","278"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","5","178","52","130","240","104","104","156","52","356"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","10","308","260","338","474","234","338","312","260","564"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","25","958","910","962","1046","754","910","962","910","1058"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","50","1946","2080","2106","2112","1820","1846","1846","1794","2150"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","100","3766","4134","3666","3932","3692","4082","4056","3978","4308"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","150","5690","5772","5330","6350","5460","6058","6032","5928","6388"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","200","7900","7644","7280","8248","7774","7826","8216","8190","8338"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","250","9798","9984","9386","10744","9646","9750","10036","9958","10080"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","500","18950","20514","19396","19896","19890","19734","19344","19604","19934"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","600","22824","24596","22958","24290","24180","23218","23036","23842","23522"
"Casco de Infernum Inferus","Abismo Casco II","1","Abismo (Infernum)","inferus","26","750","26516","27040","26702","26968","26884","26650","26546","26884","26902"
