"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","5","4","4","11","12","17","53","77","4","6"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","10","14","20","27","30","27","71","89","20","22"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","25","64","70","75","74","67","115","139","70","60"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","50","140","160","163","156","149","187","207","138","144"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","100","280","318","283","296","293","359","377","306","310"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","150","428","444","411","482","429","511","529","456","470"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","200","598","588","561","628","607","647","697","630","620"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","250","744","768","723","820","751","795","837","766","754"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","500","1448","1578","1493","1524","1539","1563","1553","1508","1512"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","600","1746","1892","1767","1862","1869","1831","1837","1834","1788"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","750","2030","2080","2055","2068","2077","2095","2107","2068","2048"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","900","2104","2180","2155","2168","2177","2195","2207","2168","2148"
"Arma de Tiro Veteranum","Aprendiz Arma II","3","Aprendiz (Tiro)","veteranum","2","999","2154","2246","2221","2234","2243","2261","2273","2234","2214"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","1","1","0","0","1","0","0","0","0","0"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","5","7","6","15","19","12","12","18","6","9"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","10","22","30","39","46","27","39","36","30","33"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","25","97","105","111","112","87","105","111","105","90"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","50","211","240","243","235","210","213","213","207","216"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","100","421","477","423","445","426","471","468","459","465"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","150","643","666","615","724","630","699","696","684","705"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","200","898","882","840","943","897","903","948","945","930"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","250","1117","1152","1083","1231","1113","1125","1158","1149","1131"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","500","2173","2367","2238","2287","2295","2277","2232","2262","2268"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","600","2620","2838","2649","2794","2790","2679","2658","2751","2682"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","750","3046","3120","3081","3103","3102","3075","3063","3102","3072"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","900","3157","3270","3231","3253","3252","3225","3213","3252","3222"
"Armadura de Tiro Imperium","Aprendiz Armadura III","4","Aprendiz (Tiro)","imperium","3","999","3232","3369","3330","3352","3351","3324","3312","3351","3321"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","1","1","0","0","1","0","0","0","0","0"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","5","3","2","5","7","4","4","6","2","3"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","10","8","10","13","16","9","13","12","10","11"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","25","33","35","37","38","29","35","37","35","30"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","50","71","80","81","79","70","71","71","69","72"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","100","141","159","141","149","142","157","156","153","155"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","150","215","222","205","242","210","233","232","228","235"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","200","300","294","280","315","299","301","316","315","310"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","250","373","384","361","411","371","375","386","383","377"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","500","725","789","746","763","765","759","744","754","756"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","600","874","946","883","932","930","893","886","917","894"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","750","1016","1040","1027","1035","1034","1025","1021","1034","1024"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","900","1053","1090","1077","1085","1084","1075","1071","1084","1074"
"Armadura de Tiro Rudimentum","Aprendiz Armadura I","4","Aprendiz (Tiro)","rudimentum","1","999","1078","1123","1110","1118","1117","1108","1104","1117","1107"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","1","1","0","0","1","0","0","0","0","0"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","5","5","4","10","13","8","8","12","4","6"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","10","15","20","26","31","18","26","24","20","22"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","25","65","70","74","75","58","70","74","70","60"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","50","141","160","162","157","140","142","142","138","144"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","100","281","318","282","297","284","314","312","306","310"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","150","429","444","410","483","420","466","464","456","470"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","200","599","588","560","629","598","602","632","630","620"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","250","745","768","722","821","742","750","772","766","754"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","500","1449","1578","1492","1525","1530","1518","1488","1508","1512"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","600","1747","1892","1766","1863","1860","1786","1772","1834","1788"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","750","2031","2080","2054","2069","2068","2050","2042","2068","2048"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","900","2105","2180","2154","2169","2168","2150","2142","2168","2148"
"Armadura de Tiro Veteranum","Aprendiz Armadura II","4","Aprendiz (Tiro)","veteranum","2","999","2155","2246","2220","2235","2234","2216","2208","2234","2214"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","1","1","0","0","1","47","0","0","0","2"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","5","7","6","15","19","59","12","18","6","11"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","10","22","30","39","46","74","39","36","30","35"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","25","97","105","111","112","134","105","111","105","92"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","50","211","240","243","235","257","213","213","207","218"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","100","421","477","423","445","473","471","468","459","467"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","150","643","666","615","724","677","699","696","684","707"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","200","898","882","840","943","944","903","948","945","932"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","250","1117","1152","1083","1231","1160","1125","1158","1149","1133"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","500","2173","2367","2238","2287","2342","2277","2232","2262","2270"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","600","2620","2838","2649","2794","2837","2679","2658","2751","2684"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","750","3046","3120","3081","3103","3149","3075","3063","3102","3074"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","900","3157","3270","3231","3253","3299","3225","3213","3252","3224"
"Botas de Tiro Imperium","Aprendiz Botas III","9","Aprendiz (Tiro)","imperium","3","999","3232","3369","3330","3352","3398","3324","3312","3351","3323"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","1","1","0","0","1","22","0","0","0","1"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","5","3","2","5","7","26","4","6","2","4"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","10","8","10","13","16","31","13","12","10","12"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","25","33","35","37","38","51","35","37","35","31"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","50","71","80","81","79","92","71","71","69","73"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","100","141","159","141","149","164","157","156","153","156"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","150","215","222","205","242","232","233","232","228","236"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","200","300","294","280","315","321","301","316","315","311"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","250","373","384","361","411","393","375","386","383","378"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","500","725","789","746","763","787","759","744","754","757"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","600","874","946","883","932","952","893","886","917","895"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","750","1016","1040","1027","1035","1056","1025","1021","1034","1025"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","900","1053","1090","1077","1085","1106","1075","1071","1084","1075"
"Botas de Tiro Rudimentum","Aprendiz Botas I","9","Aprendiz (Tiro)","rudimentum","1","999","1078","1123","1110","1118","1139","1108","1104","1117","1108"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","1","1","0","0","1","34","0","0","0","2"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","5","5","4","10","13","42","8","12","4","8"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","10","15","20","26","31","52","26","24","20","24"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","25","65","70","74","75","92","70","74","70","62"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","50","141","160","162","157","174","142","142","138","146"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","100","281","318","282","297","318","314","312","306","312"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","150","429","444","410","483","454","466","464","456","472"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","200","599","588","560","629","632","602","632","630","622"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","250","745","768","722","821","776","750","772","766","756"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","500","1449","1578","1492","1525","1564","1518","1488","1508","1514"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","600","1747","1892","1766","1863","1894","1786","1772","1834","1790"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","750","2031","2080","2054","2069","2102","2050","2042","2068","2050"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","900","2105","2180","2154","2169","2202","2150","2142","2168","2150"
"Botas de Tiro Veteranum","Aprendiz Botas II","9","Aprendiz (Tiro)","veteranum","2","999","2155","2246","2220","2235","2268","2216","2208","2234","2216"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","1","1","0","0","1","0","0","0","0","2"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","5","7","6","15","19","12","12","18","6","11"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","10","22","30","39","46","27","39","36","30","35"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","25","97","105","111","112","87","105","111","105","92"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","50","211","240","243","235","210","213","213","207","218"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","100","421","477","423","445","426","471","468","459","467"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","150","643","666","615","724","630","699","696","684","707"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","200","898","882","840","943","897","903","948","945","932"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","250","1117","1152","1083","1231","1113","1125","1158","1149","1133"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","500","2173","2367","2238","2287","2295","2277","2232","2262","2270"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","600","2620","2838","2649","2794","2790","2679","2658","2751","2684"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","750","3046","3120","3081","3103","3102","3075","3063","3102","3074"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","900","3157","3270","3231","3253","3252","3225","3213","3252","3224"
"Casco de Tiro Imperium","Aprendiz Casco III","1","Aprendiz (Tiro)","imperium","3","999","3232","3369","3330","3352","3351","3324","3312","3351","3323"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","1","1","0","0","1","0","0","0","0","2"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","5","3","2","5","7","4","4","6","2","5"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","10","8","10","13","16","9","13","12","10","13"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","25","33","35","37","38","29","35","37","35","32"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","50","71","80","81","79","70","71","71","69","74"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","100","141","159","141","149","142","157","156","153","157"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","150","215","222","205","242","210","233","232","228","237"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","200","300","294","280","315","299","301","316","315","312"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","250","373","384","361","411","371","375","386","383","379"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","500","725","789","746","763","765","759","744","754","758"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","600","874","946","883","932","930","893","886","917","896"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","750","1016","1040","1027","1035","1034","1025","1021","1034","1026"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","900","1053","1090","1077","1085","1084","1075","1071","1084","1076"
"Casco de Tiro Rudimentum","Aprendiz Casco I","1","Aprendiz (Tiro)","rudimentum","1","999","1078","1123","1110","1118","1117","1108","1104","1117","1109"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","1","1","0","0","1","0","0","0","0","2"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","5","5","4","10","13","8","8","12","4","8"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","10","15","20","26","31","18","26","24","20","24"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","25","65","70","74","75","58","70","74","70","62"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","50","141","160","162","157","140","142","142","138","146"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","100","281","318","282","297","284","314","312","306","312"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","150","429","444","410","483","420","466","464","456","472"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","200","599","588","560","629","598","602","632","630","622"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","250","745","768","722","821","742","750","772","766","756"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","500","1449","1578","1492","1525","1530","1518","1488","1508","1514"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","600","1747","1892","1766","1863","1860","1786","1772","1834","1790"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","750","2031","2080","2054","2069","2068","2050","2042","2068","2050"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","900","2105","2180","2154","2169","2168","2150","2142","2168","2150"
"Casco de Tiro Veteranum","Aprendiz Casco II","1","Aprendiz (Tiro)","veteranum","2","999","2155","2246","2220","2235","2234","2216","2208","2234","2216"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","1","0","1","1","0","0","0","0","0","1"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","5","6","7","16","18","12","12","18","6","10"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","10","21","31","40","45","27","39","36","30","34"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","25","96","106","112","111","87","105","111","105","91"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","50","210","241","244","234","210","213","213","207","217"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","100","420","478","424","444","426","471","468","459","466"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","150","642","667","616","723","630","699","696","684","706"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","200","897","883","841","942","897","903","948","945","931"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","250","1116","1153","1084","1230","1113","1125","1158","1149","1132"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","500","2172","2368","2239","2286","2295","2277","2232","2262","2269"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","600","2619","2839","2650","2793","2790","2679","2658","2751","2683"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","750","3045","3121","3082","3102","3102","3075","3063","3102","3073"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","900","3156","3271","3232","3252","3252","3225","3213","3252","3223"
"Cintur\xF3n de Tiro Imperium","Aprendiz Cinturon III","7","Aprendiz (Tiro)","imperium","3","999","3231","3370","3331","3351","3351","3324","3312","3351","3322"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","1","0","1","1","0","0","0","0","0","1"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","5","2","3","6","6","4","4","6","2","4"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","10","7","11","14","15","9","13","12","10","12"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","25","32","36","38","37","29","35","37","35","31"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","50","70","81","82","78","70","71","71","69","73"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","100","140","160","142","148","142","157","156","153","156"
"Cintur\xF3n de Tiro Rudimentum","Aprendiz Cinturon I","7","Aprendiz (Tiro)","rudimentum","1","150","214","223","206","241","210","233","232","228","236"
