"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","150","2140","2239","2051","2410","2100","2331","2418","2426","2355"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","200","2990","2959","2801","3140","2990","3011","3258","3296","3105"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","250","3720","3859","3611","4100","3710","3751","3958","3976","3775"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","500","7240","7909","7461","7620","7650","7591","7538","7686","7565"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","600","8730","9479","8831","9310","9300","8931","8958","9316","8945"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","750","10150","10419","10271","10340","10340","10251","10308","10486","10245"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","900","10520","10919","10771","10840","10840","10751","10808","10986","10745"
"Anillo de Legionarius Cohors","Conquistador Anillo I","8","Conquistador (Legionarius)","cohors","10","999","10770","11249","11101","11170","11170","11081","11138","11316","11075"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","1","0","76","2","0","0","1","119","203","7"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","5","24","100","62","72","48","49","191","227","43"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","10","84","196","158","180","108","157","263","323","139"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","25","384","496","446","444","348","421","563","623","367"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","50","840","1036","974","936","840","853","971","1031","871"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","100","1680","1984","1694","1776","1704","1885","1991","2039","1867"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","150","2568","2740","2462","2892","2520","2797","2903","2939","2827"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","200","3588","3604","3362","3768","3588","3613","3911","3983","3727"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","250","4464","4684","4334","4920","4452","4501","4751","4799","4531"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","500","8688","9544","8954","9144","9180","9109","9047","9251","9079"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","600","10476","11428","10598","11172","11160","10717","10751","11207","10735"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","750","12180","12556","12326","12408","12408","12301","12371","12611","12295"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","900","12624","13156","12926","13008","13008","12901","12971","13211","12895"
"Anillo de Legionarius Legio","Conquistador Anillo III","8","Conquistador (Legionarius)","legio","12","999","12924","13552","13322","13404","13404","13297","13367","13607","13291"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","1","0","0","2","0","84","223","258","0","0"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","5","22","22","57","66","128","267","324","22","33"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","10","77","110","145","165","183","366","390","110","121"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","25","352","385","409","407","403","608","665","385","330"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","50","770","880","893","858","854","1004","1039","759","792"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","100","1540","1749","1553","1628","1646","1950","1974","1683","1705"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","150","2354","2442","2257","2651","2394","2786","2810","2508","2585"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","200","3289","3234","3082","3454","3373","3534","3734","3465","3410"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","250","4092","4224","3973","4510","4165","4348","4504","4213","4147"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","500","7964","8679","8208","8382","8499","8572","8442","8294","8316"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","600","9603","10406","9715","10241","10314","10046","10004","10087","9834"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","750","11165","11440","11299","11374","11458","11498","11489","11374","11264"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","900","11572","11990","11849","11924","12008","12048","12039","11924","11814"
"Arma de Legionarius Centuria","Conquistador Arma II","3","Conquistador (Legionarius)","centuria","11","999","11847","12353","12212","12287","12371","12411","12402","12287","12177"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","1","0","0","2","0","76","223","237","0","0"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","5","20","20","52","60","116","263","297","20","30"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","10","70","100","132","150","166","353","357","100","110"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","25","320","350","372","370","366","573","607","350","300"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","50","700","800","812","780","776","933","947","690","720"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","100","1400","1590","1412","1480","1496","1793","1797","1530","1550"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","150","2140","2220","2052","2410","2176","2553","2557","2280","2350"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","200","2990","2940","2802","3140","3066","3233","3397","3150","3100"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","250","3720","3840","3612","4100","3786","3973","4097","3830","3770"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","500","7240","7890","7462","7620","7726","7813","7677","7540","7560"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","600","8730","9460","8832","9310","9376","9153","9097","9170","8940"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","750","10150","10400","10272","10340","10416","10473","10447","10340","10240"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","900","10520","10900","10772","10840","10916","10973","10947","10840","10740"
"Arma de Legionarius Cohors","Conquistador Arma I","3","Conquistador (Legionarius)","cohors","10","999","10770","11230","11102","11170","11246","11303","11277","11170","11070"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","1","0","0","3","0","92","223","280","0","0"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","5","24","24","63","72","140","271","352","24","36"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","10","84","120","159","180","200","379","424","120","132"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","25","384","420","447","444","440","643","724","420","360"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","50","840","960","975","936","932","1075","1132","828","864"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","100","1680","1908","1695","1776","1796","2107","2152","1836","1860"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","150","2568","2664","2463","2892","2612","3019","3064","2736","2820"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","200","3588","3528","3363","3768","3680","3835","4072","3780","3720"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","250","4464","4608","4335","4920","4544","4723","4912","4596","4524"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","500","8688","9468","8955","9144","9272","9331","9208","9048","9072"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","600","10476","11352","10599","11172","11252","10939","10912","11004","10728"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","750","12180","12480","12327","12408","12500","12523","12532","12408","12288"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","900","12624","13080","12927","13008","13100","13123","13132","13008","12888"
"Arma de Legionarius Legio","Conquistador Arma III","3","Conquistador (Legionarius)","legio","12","999","12924","13476","13323","13404","13496","13519","13528","13404","13284"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","1","2","0","0","2","0","0","0","0","0"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","5","24","22","55","68","44","44","66","22","33"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","10","79","110","143","167","99","143","132","110","121"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","25","354","385","407","409","319","385","407","385","330"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","50","772","880","891","860","770","781","781","759","792"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","100","1542","1749","1551","1630","1562","1727","1716","1683","1705"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","150","2356","2442","2255","2653","2310","2563","2552","2508","2585"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","200","3291","3234","3080","3456","3289","3311","3476","3465","3410"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","250","4094","4224","3971","4512","4081","4125","4246","4213","4147"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","500","7966","8679","8206","8384","8415","8349","8184","8294","8316"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","600","9605","10406","9713","10243","10230","9823","9746","10087","9834"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","750","11167","11440","11297","11376","11374","11275","11231","11374","11264"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","900","11574","11990","11847","11926","11924","11825","11781","11924","11814"
"Armadura de Legionarius Centuria","Conquistador Armadura II","4","Conquistador (Legionarius)","centuria","11","999","11849","12353","12210","12289","12287","12188","12144","12287","12177"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","1","2","0","0","1","0","0","0","0","0"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","5","22","20","50","61","40","40","60","20","30"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","10","72","100","130","151","90","130","120","100","110"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","25","322","350","370","371","290","350","370","350","300"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","50","702","800","810","781","700","710","710","690","720"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","100","1402","1590","1410","1481","1420","1570","1560","1530","1550"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","150","2142","2220","2050","2411","2100","2330","2320","2280","2350"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","200","2992","2940","2800","3141","2990","3010","3160","3150","3100"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","250","3722","3840","3610","4101","3710","3750","3860","3830","3770"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","500","7242","7890","7460","7621","7650","7590","7440","7540","7560"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","600","8732","9460","8830","9311","9300","8930","8860","9170","8940"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","750","10152","10400","10270","10341","10340","10250","10210","10340","10240"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","900","10522","10900","10770","10841","10840","10750","10710","10840","10740"
"Armadura de Legionarius Cohors","Conquistador Armadura I","4","Conquistador (Legionarius)","cohors","10","999","10772","11230","11100","11171","11170","11080","11040","11170","11070"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","1","2","0","0","2","0","0","0","0","0"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","5","26","24","60","74","48","48","72","24","36"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","10","86","120","156","182","108","156","144","120","132"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","25","386","420","444","446","348","420","444","420","360"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","50","842","960","972","938","840","852","852","828","864"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","100","1682","1908","1692","1778","1704","1884","1872","1836","1860"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","150","2570","2664","2460","2894","2520","2796","2784","2736","2820"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","200","3590","3528","3360","3770","3588","3612","3792","3780","3720"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","250","4466","4608","4332","4922","4452","4500","4632","4596","4524"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","500","8690","9468","8952","9146","9180","9108","8928","9048","9072"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","600","10478","11352","10596","11174","11160","10716","10632","11004","10728"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","750","12182","12480","12324","12410","12408","12300","12252","12408","12288"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","900","12626","13080","12924","13010","13008","12900","12852","13008","12888"
"Armadura de Legionarius Legio","Conquistador Armadura III","4","Conquistador (Legionarius)","legio","12","999","12926","13476","13320","13406","13404","13296","13248","13404","13284"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","1","1","0","0","1","146","0","0","0","8"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","5","23","22","55","67","190","44","66","22","41"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","10","78","110","143","166","245","143","132","110","129"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","25","353","385","407","408","465","385","407","385","338"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","50","771","880","891","859","916","781","781","759","800"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","100","1541","1749","1551","1629","1708","1727","1716","1683","1713"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","150","2355","2442","2255","2652","2456","2563","2552","2508","2593"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","200","3290","3234","3080","3455","3435","3311","3476","3465","3418"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","250","4093","4224","3971","4511","4227","4125","4246","4213","4155"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","500","7965","8679","8206","8383","8561","8349","8184","8294","8324"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","600","9604","10406","9713","10242","10376","9823","9746","10087","9842"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","750","11166","11440","11297","11375","11520","11275","11231","11374","11272"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","900","11573","11990","11847","11925","12070","11825","11781","11924","11822"
"Botas de Legionarius Centuria","Conquistador Botas II","9","Conquistador (Legionarius)","centuria","11","999","11848","12353","12210","12288","12433","12188","12144","12287","12185"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","1","1","0","0","1","134","0","0","0","6"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","5","21","20","50","61","174","40","60","20","36"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","10","71","100","130","151","224","130","120","100","116"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","25","321","350","370","371","424","350","370","350","306"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","50","701","800","810","781","834","710","710","690","726"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","100","1401","1590","1410","1481","1554","1570","1560","1530","1556"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","150","2141","2220","2050","2411","2234","2330","2320","2280","2356"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","200","2991","2940","2800","3141","3124","3010","3160","3150","3106"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","250","3721","3840","3610","4101","3844","3750","3860","3830","3776"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","500","7241","7890","7460","7621","7784","7590","7440","7540","7566"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","600","8731","9460","8830","9311","9434","8930","8860","9170","8946"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","750","10151","10400","10270","10341","10474","10250","10210","10340","10246"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","900","10521","10900","10770","10841","10974","10750","10710","10840","10746"
"Botas de Legionarius Cohors","Conquistador Botas I","9","Conquistador (Legionarius)","cohors","10","999","10771","11230","11100","11171","11304","11080","11040","11170","11076"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","1","1","0","0","1","159","0","0","0","9"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","5","25","24","60","73","207","48","72","24","45"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","10","85","120","156","181","267","156","144","120","141"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","25","385","420","444","445","507","420","444","420","369"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","50","841","960","972","937","999","852","852","828","873"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","100","1681","1908","1692","1777","1863","1884","1872","1836","1869"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","150","2569","2664","2460","2893","2679","2796","2784","2736","2829"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","200","3589","3528","3360","3769","3747","3612","3792","3780","3729"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","250","4465","4608","4332","4921","4611","4500","4632","4596","4533"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","500","8689","9468","8952","9145","9339","9108","8928","9048","9081"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","600","10477","11352","10596","11173","11319","10716","10632","11004","10737"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","750","12181","12480","12324","12409","12567","12300","12252","12408","12297"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","900","12625","13080","12924","13009","13167","12900","12852","13008","12897"
"Botas de Legionarius Legio","Conquistador Botas III","9","Conquistador (Legionarius)","legio","12","999","12925","13476","13320","13405","13563","13296","13248","13404","13293"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","1","2","0","0","1","0","0","0","0","9"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","5","24","22","55","67","44","44","66","22","42"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","10","79","110","143","166","99","143","132","110","130"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","25","354","385","407","408","319","385","407","385","339"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","50","772","880","891","859","770","781","781","759","801"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","100","1542","1749","1551","1629","1562","1727","1716","1683","1714"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","150","2356","2442","2255","2652","2310","2563","2552","2508","2594"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","200","3291","3234","3080","3455","3289","3311","3476","3465","3419"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","250","4094","4224","3971","4511","4081","4125","4246","4213","4156"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","500","7966","8679","8206","8383","8415","8349","8184","8294","8325"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","600","9605","10406","9713","10242","10230","9823","9746","10087","9843"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","750","11167","11440","11297","11375","11374","11275","11231","11374","11273"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","900","11574","11990","11847","11925","11924","11825","11781","11924","11823"
"Casco de Legionarius Centuria","Conquistador Casco II","1","Conquistador (Legionarius)","centuria","11","999","11849","12353","12210","12288","12287","12188","12144","12287","12186"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","1","1","0","0","1","0","0","0","0","8"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","5","21","20","50","61","40","40","60","20","38"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","10","71","100","130","151","90","130","120","100","118"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","25","321","350","370","371","290","350","370","350","308"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","50","701","800","810","781","700","710","710","690","728"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","100","1401","1590","1410","1481","1420","1570","1560","1530","1558"
"Casco de Legionarius Cohors","Conquistador Casco I","1","Conquistador (Legionarius)","cohors","10","150","2141","2220","2050","2411","2100","2330","2320","2280","2358"
