"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Anillo de Roma Virtus","Heroe Anillo I","8","H̩roe (Roma)","virtus","13","250","4836","5025","4695","5330","4823","4876","5148","5182","4910"
"Anillo de Roma Virtus","Heroe Anillo I","8","H̩roe (Roma)","virtus","13","500","9412","10290","9700","9906","9945","9868","9802","10005","9837"
"Anillo de Roma Virtus","Heroe Anillo I","8","H̩roe (Roma)","virtus","13","600","11349","12331","11481","12103","12090","11610","11648","12124","11631"
"Anillo de Roma Virtus","Heroe Anillo I","8","H̩roe (Roma)","virtus","13","750","13195","13553","13353","13442","13442","13326","13403","13645","13321"
"Anillo de Roma Virtus","Heroe Anillo I","8","H̩roe (Roma)","virtus","13","900","13676","14203","14003","14092","14092","13976","14053","14295","13971"
"Anillo de Roma Virtus","Heroe Anillo I","8","H̩roe (Roma)","virtus","13","999","14001","14632","14432","14521","14521","14405","14482","14724","14400"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","1","0","227","500","0","0","90","312","493","400"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","5","26","253","565","78","52","142","390","519","439"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","10","91","357","669","195","117","259","468","623","543"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","25","416","682","981","481","377","545","793","948","790"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","50","910","1267","1553","1014","910","1013","1235","1390","1336"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","100","1820","2294","2333","1924","1846","2131","2340","2482","2415"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","150","2782","3113","3165","3133","2730","3119","3328","3457","3455"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","200","3887","4049","4140","4082","3887","4003","4420","4588","4430"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","250","4836","5219","5193","5330","4823","4965","5330","5472","5301"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","500","9412","10484","10198","9906","9945","9957","9984","10295","10228"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","600","11349","12525","11979","12103","12090","11699","11830","12414","12022"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","750","13195","13747","13851","13442","13442","13415","13585","13935","13712"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","900","13676","14397","14501","14092","14092","14065","14235","14585","14362"
"Anillo de Ultima Roma Aeternitas","Apocalipsis Anillo III","8","H̩roe (Roma)","desconocido","13","999","14001","14826","14930","14521","14521","14494","14664","15014","14791"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","1","0","149","375","0","0","90","301","493","333"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","5","26","175","440","78","52","142","379","519","372"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","10","91","279","544","195","117","259","457","623","476"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","25","416","604","856","481","377","545","782","948","723"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","50","910","1189","1428","1014","910","1013","1224","1390","1269"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","100","1820","2216","2208","1924","1846","2131","2329","2482","2348"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","150","2782","3035","3040","3133","2730","3119","3317","3457","3388"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","200","3887","3971","4015","4082","3887","4003","4409","4588","4363"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","250","4836","5141","5068","5330","4823","4965","5319","5472","5234"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","500","9412","10406","10073","9906","9945","9957","9973","10295","10161"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","600","11349","12447","11854","12103","12090","11699","11819","12414","11955"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","750","13195","13669","13726","13442","13442","13415","13574","13935","13645"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","900","13676","14319","14376","14092","14092","14065","14224","14585","14295"
"Anillo de Ultima Roma Cataclysmus","Apocalipsis Anillo II","8","H̩roe (Roma)","desconocido","13","999","14001","14748","14805","14521","14521","14494","14653","15014","14724"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","1","0","70","250","0","0","90","291","464","267"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","5","26","96","315","78","52","142","369","490","306"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","10","91","200","419","195","117","259","447","594","410"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","25","416","525","731","481","377","545","772","919","657"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","50","910","1110","1303","1014","910","1013","1214","1361","1203"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","100","1820","2137","2083","1924","1846","2131","2319","2453","2282"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","150","2782","2956","2915","3133","2730","3119","3307","3428","3322"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","200","3887","3892","3890","4082","3887","4003","4399","4559","4297"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","250","4836","5062","4943","5330","4823","4965","5309","5443","5168"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","500","9412","10327","9948","9906","9945","9957","9963","10266","10095"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","600","11349","12368","11729","12103","12090","11699","11809","12385","11889"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","750","13195","13590","13601","13442","13442","13415","13564","13906","13579"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","900","13676","14240","14251","14092","14092","14065","14214","14556","14229"
"Anillo de Ultima Roma Exitium","Apocalipsis Anillo I","8","H̩roe (Roma)","desconocido","13","999","14001","14669","14680","14521","14521","14494","14643","14985","14658"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","1","0","0","6","0","117","311","344","0","0"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","5","30","30","81","90","177","371","434","30","45"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","10","105","150","201","225","252","506","524","150","165"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","25","480","525","561","555","552","836","899","525","450"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","50","1050","1200","1221","1170","1167","1376","1409","1035","1080"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","100","2100","2385","2121","2220","2247","2666","2684","2295","2325"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","150","3210","3330","3081","3615","3267","3806","3824","3420","3525"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","200","4485","4410","4206","4710","4602","4826","5084","4725","4650"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","250","5580","5760","5421","6150","5682","5936","6134","5745","5655"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","500","10860","11835","11196","11430","11592","11696","11504","11310","11340"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","600","13095","14190","13251","13965","14067","13706","13634","13755","13410"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","750","15225","15600","15411","15510","15627","15686","15659","15510","15360"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","900","15780","16350","16161","16260","16377","16436","16409","16260","16110"
"Arma de Roma Gloria","Heroe Arma III","3","H̩roe (Roma)","gloria","15","999","16155","16845","16656","16755","16872","16931","16904","16755","16605"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","1","0","0","5","0","109","311","323","0","0"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","5","28","28","75","84","165","367","407","28","42"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","10","98","140","187","210","235","493","491","140","154"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","25","448","490","523","518","515","801","841","490","420"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","50","980","1120","1139","1092","1089","1305","1317","966","1008"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","100","1960","2226","1979","2072","2097","2509","2507","2142","2170"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","150","2996","3108","2875","3374","3049","3573","3571","3192","3290"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","200","4186","4116","3925","4396","4295","4525","4747","4410","4340"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","250","5208","5376","5059","5740","5303","5561","5727","5362","5278"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","500","10136","11046","10449","10668","10819","10937","10739","10556","10584"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","600","12222","13244","12367","13034","13129","12813","12727","12838","12516"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","750","14210","14560","14383","14476","14585","14661","14617","14476","14336"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","900","14728","15260","15083","15176","15285","15361","15317","15176","15036"
"Arma de Roma Honor","Heroe Arma II","3","H̩roe (Roma)","honor","14","999","15078","15722","15545","15638","15747","15823","15779","15638","15498"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","1","0","0","4","0","101","267","301","0","0"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","5","26","26","69","78","153","319","379","26","39"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","10","91","130","173","195","218","436","457","130","143"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","25","416","455","485","481","478","722","782","455","390"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","50","910","1040","1057","1014","1011","1190","1224","897","936"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","100","1820","2067","1837","1924","1947","2308","2329","1989","2015"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","150","2782","2886","2669","3133","2831","3296","3317","2964","3055"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","200","3887","3822","3644","4082","3988","4180","4409","4095","4030"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","250","4836","4992","4697","5330","4924","5142","5319","4979","4901"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","500","9412","10257","9702","9906","10046","10134","9973","9802","9828"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","600","11349","12298","11483","12103","12191","11876","11819","11921","11622"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","750","13195","13520","13355","13442","13543","13592","13574","13442","13312"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","900","13676","14170","14005","14092","14193","14242","14224","14092","13962"
"Arma de Roma Virtus","Heroe Arma I","3","H̩roe (Roma)","virtus","13","999","14001","14599","14434","14521","14622","14671","14653","14521","14391"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","1","0","0","2","0","242","666","666","0","0"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","5","26","26","67","78","294","718","744","26","39"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","10","91","130","171","195","359","835","822","130","143"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","25","416","455","483","481","619","1121","1147","455","390"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","50","910","1040","1055","1014","1152","1589","1589","897","936"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","100","1820","2067","1835","1924","2088","2707","2694","1989","2015"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","150","2782","2886","2667","3133","2972","3695","3682","2964","3055"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","200","3887","3822","3642","4082","4129","4579","4774","4095","4030"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","250","4836","4992","4695","5330","5065","5541","5684","4979","4901"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","500","9412","10257","9700","9906","10187","10533","10338","9802","9828"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","600","11349","12298","11481","12103","12332","12275","12184","11921","11622"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","750","13195","13520","13353","13442","13684","13991","13939","13442","13312"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","900","13676","14170","14003","14092","14334","14641","14589","14092","13962"
"Arma de Ultima Roma Aeternitas","Apocalipsis Arma III","3","H̩roe (Roma)","desconocido","13","999","14001","14599","14432","14521","14763","15070","15018","14521","14391"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","1","0","0","2","0","234","622","645","0","0"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","5","26","26","67","78","286","674","723","26","39"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","10","91","130","171","195","351","791","801","130","143"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","25","416","455","483","481","611","1077","1126","455","390"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","50","910","1040","1055","1014","1144","1545","1568","897","936"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","100","1820","2067","1835","1924","2080","2663","2673","1989","2015"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","150","2782","2886","2667","3133","2964","3651","3661","2964","3055"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","200","3887","3822","3642","4082","4121","4535","4753","4095","4030"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","250","4836","4992","4695","5330","5057","5497","5663","4979","4901"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","500","9412","10257","9700","9906","10179","10489","10317","9802","9828"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","600","11349","12298","11481","12103","12324","12231","12163","11921","11622"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","750","13195","13520","13353","13442","13676","13947","13918","13442","13312"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","900","13676","14170","14003","14092","14326","14597","14568","14092","13962"
"Arma de Ultima Roma Cataclysmus","Apocalipsis Arma II","3","H̩roe (Roma)","desconocido","13","999","14001","14599","14432","14521","14755","15026","14997","14521","14391"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","1","0","0","2","0","225","577","623","0","0"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","5","26","26","67","78","277","629","701","26","39"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","10","91","130","171","195","342","746","779","130","143"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","25","416","455","483","481","602","1032","1104","455","390"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","50","910","1040","1055","1014","1135","1500","1546","897","936"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","100","1820","2067","1835","1924","2071","2618","2651","1989","2015"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","150","2782","2886","2667","3133","2955","3606","3639","2964","3055"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","200","3887","3822","3642","4082","4112","4490","4731","4095","4030"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","250","4836","4992","4695","5330","5048","5452","5641","4979","4901"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","500","9412","10257","9700","9906","10170","10444","10295","9802","9828"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","600","11349","12298","11481","12103","12315","12186","12141","11921","11622"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","750","13195","13520","13353","13442","13667","13902","13896","13442","13312"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","900","13676","14170","14003","14092","14317","14552","14546","14092","13962"
"Arma de Ultima Roma Exitium","Apocalipsis Arma I","3","H̩roe (Roma)","desconocido","13","999","14001","14599","14432","14521","14746","14981","14975","14521","14391"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","1","5","0","0","4","0","0","0","0","0"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","5","35","30","75","94","60","60","90","30","45"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","10","110","150","195","229","135","195","180","150","165"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","25","485","525","555","559","435","525","555","525","450"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","50","1055","1200","1215","1174","1050","1065","1065","1035","1080"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","100","2105","2385","2115","2224","2130","2355","2340","2295","2325"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","150","3215","3330","3075","3619","3150","3495","3480","3420","3525"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","200","4490","4410","4200","4714","4485","4515","4740","4725","4650"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","250","5585","5760","5415","6154","5565","5625","5790","5745","5655"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","500","10865","11835","11190","11434","11475","11385","11160","11310","11340"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","600","13100","14190","13245","13969","13950","13395","13290","13755","13410"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","750","15230","15600","15405","15514","15510","15375","15315","15510","15360"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","900","15785","16350","16155","16264","16260","16125","16065","16260","16110"
"Armadura de Roma Gloria","Heroe Armadura III","4","H̩roe (Roma)","gloria","15","999","16160","16845","16650","16759","16755","16620","16560","16755","16605"
"Armadura de Roma Honor","Heroe Armadura II","4","H̩roe (Roma)","honor","14","1","4","0","0","3","0","0","0","0","0"
