"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","1","1","0","0","1","0","0","0","0","0"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","5","9","8","20","25","16","16","24","8","12"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","10","29","40","52","61","36","52","48","40","44"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","25","129","140","148","149","116","140","148","140","120"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","50","281","320","324","313","280","284","284","276","288"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","100","561","636","564","593","568","628","624","612","620"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","150","857","888","820","965","840","932","928","912","940"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","200","1197","1176","1120","1257","1196","1204","1264","1260","1240"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","250","1489","1536","1444","1641","1484","1500","1544","1532","1508"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","500","2897","3156","2984","3049","3060","3036","2976","3016","3024"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","600","3493","3784","3532","3725","3720","3572","3544","3668","3576"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","750","4061","4160","4108","4137","4136","4100","4084","4136","4096"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","900","4209","4360","4308","4337","4336","4300","4284","4336","4296"
"Armadura de Augur Omen","Arcano Armadura I","4","Arcano (Augur)","omen","4","999","4309","4492","4440","4469","4468","4432","4416","4468","4428"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","1","1","0","0","1","0","0","0","0","0"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","5","13","12","30","37","24","24","36","12","18"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","10","43","60","78","91","54","78","72","60","66"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","25","193","210","222","223","174","210","222","210","180"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","50","421","480","486","469","420","426","426","414","432"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","100","841","954","846","889","852","942","936","918","930"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","150","1285","1332","1230","1447","1260","1398","1392","1368","1410"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","200","1795","1764","1680","1885","1794","1806","1896","1890","1860"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","250","2233","2304","2166","2461","2226","2250","2316","2298","2262"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","500","4345","4734","4476","4573","4590","4554","4464","4524","4536"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","600","5239","5676","5298","5587","5580","5358","5316","5502","5364"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","750","6091","6240","6162","6205","6204","6150","6126","6204","6144"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","900","6313","6540","6462","6505","6504","6450","6426","6504","6444"
"Armadura de Augur Oraculum","Arcano Armadura III","4","Arcano (Augur)","oraculum","6","999","6463","6738","6660","6703","6702","6648","6624","6702","6642"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","1","1","0","0","1","0","0","0","0","0"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","5","11","10","25","31","20","20","30","10","15"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","10","36","50","65","76","45","65","60","50","55"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","25","161","175","185","186","145","175","185","175","150"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","50","351","400","405","391","350","355","355","345","360"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","100","701","795","705","741","710","785","780","765","775"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","150","1071","1110","1025","1206","1050","1165","1160","1140","1175"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","200","1496","1470","1400","1571","1495","1505","1580","1575","1550"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","250","1861","1920","1805","2051","1855","1875","1930","1915","1885"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","500","3621","3945","3730","3811","3825","3795","3720","3770","3780"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","600","4366","4730","4415","4656","4650","4465","4430","4585","4470"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","750","5076","5200","5135","5171","5170","5125","5105","5170","5120"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","900","5261","5450","5385","5421","5420","5375","5355","5420","5370"
"Armadura de Augur Ritus","Arcano Armadura II","4","Arcano (Augur)","ritus","5","999","5386","5615","5550","5586","5585","5540","5520","5585","5535"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","1","1","0","0","1","59","0","0","0","2"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","5","9","8","20","25","75","16","24","8","14"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","10","29","40","52","61","95","52","48","40","46"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","25","129","140","148","149","175","140","148","140","122"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","50","281","320","324","313","339","284","284","276","290"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","100","561","636","564","593","627","628","624","612","622"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","150","857","888","820","965","899","932","928","912","942"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","200","1197","1176","1120","1257","1255","1204","1264","1260","1242"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","250","1489","1536","1444","1641","1543","1500","1544","1532","1510"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","500","2897","3156","2984","3049","3119","3036","2976","3016","3026"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","600","3493","3784","3532","3725","3779","3572","3544","3668","3578"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","750","4061","4160","4108","4137","4195","4100","4084","4136","4098"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","900","4209","4360","4308","4337","4395","4300","4284","4336","4298"
"Botas de Augur Omen","Arcano Botas I","9","Arcano (Augur)","omen","4","999","4309","4492","4440","4469","4527","4432","4416","4468","4430"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","1","1","0","0","1","84","0","0","0","3"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","5","13","12","30","37","108","24","36","12","21"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","10","43","60","78","91","138","78","72","60","69"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","25","193","210","222","223","258","210","222","210","183"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","50","421","480","486","469","504","426","426","414","435"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","100","841","954","846","889","936","942","936","918","933"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","150","1285","1332","1230","1447","1344","1398","1392","1368","1413"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","200","1795","1764","1680","1885","1878","1806","1896","1890","1863"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","250","2233","2304","2166","2461","2310","2250","2316","2298","2265"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","500","4345","4734","4476","4573","4674","4554","4464","4524","4539"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","600","5239","5676","5298","5587","5664","5358","5316","5502","5367"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","750","6091","6240","6162","6205","6288","6150","6126","6204","6147"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","900","6313","6540","6462","6505","6588","6450","6426","6504","6447"
"Botas de Augur Oraculum","Arcano Botas III","9","Arcano (Augur)","oraculum","6","999","6463","6738","6660","6703","6786","6648","6624","6702","6645"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","1","1","0","0","1","72","0","0","0","2"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","5","11","10","25","31","92","20","30","10","17"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","10","36","50","65","76","117","65","60","50","57"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","25","161","175","185","186","217","175","185","175","152"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","50","351","400","405","391","422","355","355","345","362"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","100","701","795","705","741","782","785","780","765","777"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","150","1071","1110","1025","1206","1122","1165","1160","1140","1177"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","200","1496","1470","1400","1571","1567","1505","1580","1575","1552"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","250","1861","1920","1805","2051","1927","1875","1930","1915","1887"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","500","3621","3945","3730","3811","3897","3795","3720","3770","3782"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","600","4366","4730","4415","4656","4722","4465","4430","4585","4472"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","750","5076","5200","5135","5171","5242","5125","5105","5170","5122"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","900","5261","5450","5385","5421","5492","5375","5355","5420","5372"
"Botas de Augur Ritus","Arcano Botas II","9","Arcano (Augur)","ritus","5","999","5386","5615","5550","5586","5657","5540","5520","5585","5537"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","1","1","0","0","1","0","0","0","0","2"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","5","9","8","20","25","16","16","24","8","14"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","10","29","40","52","61","36","52","48","40","46"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","25","129","140","148","149","116","140","148","140","122"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","50","281","320","324","313","280","284","284","276","290"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","100","561","636","564","593","568","628","624","612","622"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","150","857","888","820","965","840","932","928","912","942"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","200","1197","1176","1120","1257","1196","1204","1264","1260","1242"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","250","1489","1536","1444","1641","1484","1500","1544","1532","1510"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","500","2897","3156","2984","3049","3060","3036","2976","3016","3026"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","600","3493","3784","3532","3725","3720","3572","3544","3668","3578"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","750","4061","4160","4108","4137","4136","4100","4084","4136","4098"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","900","4209","4360","4308","4337","4336","4300","4284","4336","4298"
"Casco de Augur Omen","Arcano Casco I","1","Arcano (Augur)","omen","4","999","4309","4492","4440","4469","4468","4432","4416","4468","4430"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","1","1","0","0","1","0","0","0","0","3"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","5","13","12","30","37","24","24","36","12","21"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","10","43","60","78","91","54","78","72","60","69"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","25","193","210","222","223","174","210","222","210","183"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","50","421","480","486","469","420","426","426","414","435"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","100","841","954","846","889","852","942","936","918","933"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","150","1285","1332","1230","1447","1260","1398","1392","1368","1413"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","200","1795","1764","1680","1885","1794","1806","1896","1890","1863"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","250","2233","2304","2166","2461","2226","2250","2316","2298","2265"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","500","4345","4734","4476","4573","4590","4554","4464","4524","4539"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","600","5239","5676","5298","5587","5580","5358","5316","5502","5367"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","750","6091","6240","6162","6205","6204","6150","6126","6204","6147"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","900","6313","6540","6462","6505","6504","6450","6426","6504","6447"
"Casco de Augur Oraculum","Arcano Casco III","1","Arcano (Augur)","oraculum","6","999","6463","6738","6660","6703","6702","6648","6624","6702","6645"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","1","1","0","0","1","0","0","0","0","3"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","5","11","10","25","31","20","20","30","10","18"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","10","36","50","65","76","45","65","60","50","58"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","25","161","175","185","186","145","175","185","175","153"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","50","351","400","405","391","350","355","355","345","363"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","100","701","795","705","741","710","785","780","765","778"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","150","1071","1110","1025","1206","1050","1165","1160","1140","1178"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","200","1496","1470","1400","1571","1495","1505","1580","1575","1553"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","250","1861","1920","1805","2051","1855","1875","1930","1915","1888"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","500","3621","3945","3730","3811","3825","3795","3720","3770","3783"
"Casco de Augur Ritus","Arcano Casco II","1","Arcano (Augur)","ritus","5","600","4366","4730","4415","4656","4650","4465","4430","4585","4473"
